T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
53214, -853, -840, -906, 153090, 205800, 151900
53234, -928, -822, -1034, 148050, 216580, 142380
53254, -887, -793, -869, 210770, 324100, 46060
53274, -760, -606, -567, 261380, 430990, -31010
53294, -678, -680, -574, 296800, 339570, -29610
53314, -718, -668, -408, 252560, 238490, -2450
53334, -640, -695, -472, 225400, 202510, 25060
53354, -731, -721, -292, 199850, 124740, 18690
53374, -717, -739, -159, 190820, 147910, 16660
53394, -618, -704, -58, 191030, 83370, 18060
53414, -618, -700, 161, 196280, -25200, 19320
53434, -522, -742, 159, 188440, -91140, 22400
53454, -529, -801, 310, 169820, -181860, 35420
53474, -487, -838, 398, 142170, -177450, 26110
53494, -429, -850, 523, 121380, -170800, -10990
53514, -323, -871, 566, 104230, -157780, -71540
53534, -238, -841, 621, 79940, -167650, -125860
53554, -146, -825, 641, 35210, -155400, -159390
53574, -10, -799, 498, -26110, -189630, -155400
53594, 13, -788, 272, -211470, -378630, -70560
53614, 144, -763, -98, -304990, -449120, -30730
53634, 356, -739, -448, -350980, -455980, -16590
53654, 372, -678, -576, -318220, -372540, 9380
53674, 138, -749, -894, -275240, -369880, 102060
53694, 82, -1008, -1518, -202930, -596260, 190610
53714, -66, -1075, -1155, -80080, -570710, 218260
53734, -137, -981, -513, 62090, -197890, 138390
53754, -34, -1121, -557, 63630, -26600, 23450
53774, 159, -1081, -451, 69300, -63000, -68950
53794, 95, -1051, -78, 139370, 101150, -130550
53814, 191, -1038, 155, 165760, 181580, -129920
53834, 256, -994, 183, 133350, 52010, -79800
53854, 250, -980, 127, 76020, -68880, -1680
53874, 262, -962, 97, 42000, -95970, 42560
53894, 239, -922, 149, 28630, -43680, 45220
53914, 257, -895, 172, 27020, 29540, 38640
53934, 166, -880, 263, 9030, 68670, 48790
53954, 199, -896, 141, -20650, 57400, 88060
53974, 143, -902, 99, -56490, -4690, 127260
53994, 58, -954, 6, -85330, 4130, 167860
54014, 0, -977, -168, -112700, 19390, 190120
54034, -145, -1063, -419, -127470, 25480, 196420
54054, -517, -1235, -779, -144060, 64820, 194110
54074, -559, -1211, -1229, -143500, 83370, 167160
54094, -620, -1180, -1391, -57750, 95900, 93380
54114, -599, -904, -1013, 63280, 264740, -5040
54134, -471, -767, -711, 218190, 424550, -88340
54154, -385, -727, -507, 297290, 449890, -108570
54174, -326, -752, -547, 291340, 396270, -95830
54194, -417, -869, -591, 218120, 367780, -76930
54214, -589, -945, -589, 153580, 357630, -39200
54234, -565, -995, -726, 147840, 247380, 10010
54254, -627, -951, -614, 181860, 147910, 13090
54274, -506, -773, -354, 222110, 234010, -28140
54294, -411, -672, -168, 272300, 292390, -72450
54314, -308, -619, -53, 283570, 248780, -73080
54334, -367, -626, 109, 262290, 177310, -41580
54354, -440, -674, 246, 219170, 135660, 13510
54374, -494, -751, 340, 187390, 51380, 74410
54394, -476, -788, 474, 176960, -72800, 105420
54414, -526, -774, 632, 174160, -91840, 69300
54434, -550, -762, 821, 153160, -4270, -8120
54454, -412, -738, 914, 120050, 39690, -59780
54474, -274, -688, 998, 74340, -72030, -77070
54494, -191, -638, 996, -123690, -293230, -34860
54514, -90, -560, 757, -242970, -484470, 16730
54534, 94, -405, 321, -352100, -749350, 80150
54554, 218, -412, -224, -438970, -906290, 178430
54574, 333, -618, -574, -449400, -861700, 258440
54594, 138, -939, -705, -354340, -620900, 304640
54614, -192, -1584, -1564, -288540, -470050, 296730
54634, -256, -1455, -1451, -169960, -403690, 227780
54654, -61, -1037, -1073, 16870, -139230, 84560
54674, 115, -859, -776, 72030, 173250, -76230
54694, 156, -814, -456, 139440, 383670, -141890
54714, 200, -711, 0, 214550, 414190, -102410
54734, -105, -890, 454, 227640, 323610, 11200
54754, 194, -963, 115, 146020, 55440, 131810
54774, -97, -1017, 258, 70210, -160720, 215320
54794, -163, -1097, 142, 16590, -78960, 255990
54814, -186, -1042, -3, -13930, 13720, 210210
54834, -363, -972, 26, -21350, 148540, 138810
54854, -391, -954, -131, -40460, 276990, 57400
54874, -407, -955, -287, -35210, 280070, -2940
54894, -477, -1066, -470, -42770, 291410, -42140
54914, -480, -1093, -648, -50820, 255780, -48510
54934, -366, -1009, -751, 7770, 101570, -19740
54954, -380, -905, -633, 87570, 42000, -3570
54974, -390, -788, -442, 136360, 165620, -22960
54994, -243, -700, -435, 141330, 253470, -56350
55014, -219, -704, -459, 113190, 210840, -72730
55034, -274, -719, -448, 77280, 178920, -43190
55054, -383, -838, -507, 64120, 132790, 7560
55074, -618, -1083, -592, 67760, 62860, 53550
55094, -627, -1141, -593, 102760, 14840, 61250
55114, -569, -986, -250, 156660, 55230, 7840
55134, -434, -852, 17, 206710, 187110, -57820
55154, -318, -761, 152, 221340, 146650, -62370
55174, -288, -798, 211, 203140, -25060, -16660
55194, -340, -882, 295, 161980, -122990, 28280
55214, -282, -935, 315, 139860, -133350, 33670
55234, -285, -941, 455, 141890, -150920, -2310
55254, -239, -913, 555, 143990, -76020, -66290
55274, -117, -845, 605, 136780, -20160, -124740
55294, -92, -796, 688, 113470, -34440, -151830
55314, 115, -737, 526, 66500, -61320, -141400
55334, 86, -702, 601, -5530, -121800, -116480
55354, 138, -726, 467, -54530, -172200, -75670
55374, 317, -718, 281, -125020, -260890, -30520
55394, 277, -749, 256, -185080, -342300, 47740
55414, 330, -850, 112, -215180, -331520, 91700
55434, 342, -950, -163, -226870, -369880, 121800
55454, 482, -987, -417, -223790, -367150, 126280
55474, 443, -1033, -541, -200830, -241360, 138040
55494, 328, -1029, -636, -176680, -159670, 151410
55514, 243, -1014, -784, -148470, -154420, 163660
55534, 176, -994, -729, -87990, -133000, 164290
55554, 144, -1042, -548, -420, -40040, 128520
55574, 71, -1058, -249, 83790, 63000, 87570
55594, 61, -1016, -25, 144270, 89460, 77980
55614, 50, -1052, -21, 128940, 43400, 102270
55634, -60, -1083, 30, 70770, 68180, 130410
55654, -115, -1031, 48, 28070, 105210, 132930
55674, -181, -974, -32, -4690, 122990, 132860
55694, -202, -885, -192, -58450, 132860, 133280
55714, -483, -827, -394, -98910, 130830, 126980
55734, -438, -858, -593, -126000, 106050, 127400
55754, -586, -1012, -919, -98490, 47880, 121380
55774, -646, -1166, -1047, 31640, 67480, 64120
55794, -657, -988, -650, 174510, 229950, -11690
55814, -535, -803, -369, 213850, 384720, -72240
55834, -360, -715, -437, 144900, 340550, -51800
55854, -279, -641, -534, 87780, 131390, 9170
55874, -441, -654, -530, 98000, 42210, 47530
55894, -547, -762, -557, 102270, 150710, 25900
55914, -439, -713, -575, 120470, 246890, -13790
55934, -612, -900, -474, 153300, 215810, -41370
55954, -535, -880, -436, 170940, 199010, -18410
55974, -510, -862, -312, 189420, 110670, -16590
55994, -587, -862, -81, 155050, 129920, -19950
56014, -461, -820, -50, 133420, 110320, -2660
56034, -386, -818, -18, 134960, -62440, 20580
56054, -483, -891, 122, 119560, -131530, 34230
56074, -399, -920, 146, 104300, -81830, 19950
56094, -355, -917, 269, 116900, -96740, -24780
56114, -306, -912, 365, 124180, -52710, -81060
56134, -221, -888, 435, 114310, -21560, -116690
