T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
40049, -839, -1760, 421, 170170, -290010, 237090
40069, -1794, -1998, 408, -100870, -126910, 300090
40089, -1395, -1998, 281, -198240, -141680, 179620
40109, -740, -1629, 256, -14280, -470680, -191590
40129, -512, -1389, 154, 43120, -670740, -452060
40149, -633, -1355, 195, -118860, -555030, -399420
40169, -480, -1249, 97, -135450, -488040, -287700
40189, -504, -1331, 551, -102760, -498960, -330120
40209, -665, -1998, 327, -179760, -349790, -201810
40229, -1555, -1998, 530, -381430, -91560, -7910
40249, -1274, -1984, 281, -310240, -157430, -96110
40269, -527, -1152, 335, -212870, -396270, -504630
40289, -76, -1055, 20, -299180, -361620, -591360
40309, -82, -918, 82, -335790, -172200, -389130
40329, -199, -881, 72, -205940, -36330, -149590
40349, -255, -803, 100, -124600, 44380, -81970
40369, -211, -633, 192, -24290, 50120, -162120
40389, -115, -561, 113, -20510, 61670, -292040
40409, -3, -488, 24, -67830, 110670, -386680
40429, 34, -399, 10, -44870, 195230, -392840
40449, 36, -90, 25, -5040, 316610, -329700
40469, 212, -235, -144, -39690, 441630, -318010
40489, 108, 21, 24, -45640, 560630, -174790
40509, -27, -260, -180, -33460, 619850, 66640
40529, -25, -358, -109, -149380, 611030, 156380
40549, -55, -236, -26, -103810, 659400, 127750
40569, -52, -248, 198, -22540, 736820, 166740
40589, -14, -600, 42, -100940, 761460, 251090
40609, -511, -1489, -150, -363300, 755090, 337400
40629, -1998, -1998, 383, -407820, 798420, 493080
40649, -1998, -1998, 436, -262710, 731850, 610540
40669, -1091, -1797, 503, -97790, 351960, 295050
40689, -170, -1097, 183, -47110, -24640, -480410
40709, 134, -736, 195, -213780, 30730, -661220
40729, 116, -710, 135, -213920, 161350, -406280
40749, -368, -1139, 136, -304220, 340620, -104440
40769, -815, -1678, 324, -377440, 470610, 124390
40789, -913, -1998, 339, -328790, 428750, 123970
40809, -1565, -1998, 706, -202860, 222530, -35700
40829, -943, -1998, 321, -75250, 113680, 35700
40849, -1032, -1545, 305, -278460, 153930, -119140
40869, -261, -860, 175, -310590, 76090, -289450
40889, -60, -640, 191, -133770, -195930, -537530
40909, -72, -520, 211, -83720, -251860, -494200
40929, 184, -476, 20, -117880, -187880, -312340
40949, 72, -445, 92, -149240, -156450, -189210
40969, -185, -472, 222, -110810, -76580, 4620
40989, -133, -530, 78, -137410, -63980, 111580
41009, -75, -552, 9, -195440, -150640, 59290
41029, -126, -485, 116, -143290, -233660, -6230
41049, -72, -467, 97, -12390, -285530, -32410
41069, 32, -576, -47, 46410, -383040, -68530
41089, 14, -579, 65, 150430, -363230, 770
41109, -20, -613, 188, 242200, -319900, 81200
41129, -101, -770, 229, 211330, -276080, 143220
41149, -355, -1012, 332, 147420, -227220, 192710
41169, -561, -1344, 366, 58240, -206080, 147910
41189, -846, -1872, 301, -44590, -229320, 16940
41209, -989, -1998, 345, -13860, -303170, -77420
41229, -934, -1964, 380, 64890, -398790, -156870
41249, -854, -1656, 332, 45080, -409150, -191730
41269, -690, -1456, 238, -57190, -404180, -314930
41289, -505, -1358, 214, -92960, -418670, -380800
41309, -435, -977, 219, -91070, -408030, -352310
41329, -429, -1438, 89, -61880, -391090, -301280
41349, -536, -1620, 443, -420, -326690, -224630
41369, -763, -1995, 215, -87360, -164640, -107940
41389, -1120, -1998, 455, -222810, -36960, -127190
41409, -904, -1719, 247, -157570, -84910, -207060
41429, -335, -1000, 331, -61600, -226100, -427560
41449, -134, -932, 109, -55860, -230160, -479710
41469, -101, -793, 116, -143220, -73150, -381010
41489, -169, -773, 74, -90790, 40250, -259840
