T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
23640, -229, -1146, 180, 49210, 15400, 93660
23660, -206, -1100, 181, 49840, -1260, 82600
23680, -192, -1071, 178, 59780, -18060, 78190
23700, -194, -1068, 173, 62160, -28280, 83930
23720, -203, -1089, 170, 53690, -32200, 96600
23740, -224, -1121, 181, 48230, -35420, 111930
23760, -243, -1165, 193, 58450, -53340, 123270
23780, -248, -1188, 202, 59780, -65940, 112560
23800, -243, -1187, 206, 56350, -75390, 102410
23820, -246, -1163, 203, 44450, -78960, 98140
23840, -234, -1131, 180, 28000, -81410, 91210
23860, -218, -1083, 165, 24780, -89110, 79450
23880, -190, -1015, 164, 34230, -99610, 68250
23900, -180, -972, 162, 36050, -104860, 61600
23920, -173, -953, 148, 22890, -104300, 56210
23940, -169, -927, 143, 12740, -101990, 53550
23960, -148, -909, 132, 10360, -102060, 48790
23980, -153, -893, 139, 8750, -98840, 48440
24000, -172, -914, 133, -210, -92750, 49560
24020, -164, -909, 135, -7910, -92050, 38360
24040, -136, -886, 136, -10360, -93590, 16170
24060, -140, -889, 138, -18410, -85890, 11620
24080, -158, -916, 134, -35070, -70630, 25060
24100, -171, -917, 151, -45290, -59290, 28000
24120, -158, -929, 139, -50540, -54880, 13020
24140, -156, -947, 140, -61250, -50610, -2590
24160, -165, -975, 152, -65520, -41510, -3780
24180, -182, -1005, 166, -67410, -30590, -70
24200, -182, -1038, 163, -74900, -19880, -980
24220, -200, -1082, 169, -86590, -8260, -4340
24240, -226, -1133, 182, -89670, 2730, -1400
24260, -244, -1173, 201, -87080, 9660, -3290
24280, -238, -1190, 197, -88480, 14350, -16380
24300, -240, -1187, 189, -98910, 21490, -30380
24320, -240, -1148, 187, -103740, 30170, -34860
24340, -221, -1099, 184, -98980, 34230, -43400
24360, -191, -1071, 166, -98000, 35000, -62510
24380, -182, -1067, 157, -102480, 39340, -76020
24400, -198, -1087, 163, -97860, 49210, -68670
24420, -219, -1114, 176, -85890, 60340, -50610
24440, -230, -1134, 182, -75320, 68040, -40600
24460, -232, -1128, 181, -68950, 70770, -44590
24480, -223, -1098, 181, -64260, 70070, -56770
24500, -201, -1064, 166, -63140, 69370, -72450
24520, -170, -1026, 146, -65940, 69930, -85890
24540, -161, -986, 142, -62860, 72170, -90230
24560, -165, -955, 141, -47810, 77630, -76370
24580, -172, -927, 143, -33810, 82880, -58030
24600, -159, -912, 133, -24570, 84770, -51450
